Panel_markerID,Marker_ID
alfalfaRep2vsXJDY1_shared_1222935,alfalfaRep2vsXJDY1_shared_1222935
alfalfaRep2vsXJDY1_shared_1223552,alfalfaRep2vsXJDY1_shared_1223552
alfalfaRep2vsXJDY1_shared_12255,alfalfaRep2vsXJDY1_shared_12255
alfalfaRep2vsXJDY1_shared_122567,alfalfaRep2vsXJDY1_shared_122567
alfalfaRep2vsXJDY1_shared_1226084,alfalfaRep2vsXJDY1_shared_1226084
alfalfaRep2vsXJDY1_shared_1226670,alfalfaRep2vsXJDY1_shared_1226670
alfalfaRep2vsXJDY1_shared_1227517,alfalfaRep2vsXJDY1_shared_1227517
alfalfaRep2vsXJDY1_shared_1227956,alfalfaRep2vsXJDY1_shared_1227956
alfalfaRep2vsXJDY1_shared_1228781,alfalfaRep2vsXJDY1_shared_1228781
alfalfaRep2vsXJDY1_shared_1229776,alfalfaRep2vsXJDY1_shared_1229776
alfalfaRep2vsXJDY1_shared_1230689,alfalfaRep2vsXJDY1_shared_1230689
alfalfaRep2vsXJDY1_shared_1231699,alfalfaRep2vsXJDY1_shared_1231699
alfalfaRep2vsXJDY1_shared_1233475,alfalfaRep2vsXJDY1_shared_1233475
alfalfaRep2vsXJDY1_shared_123356,alfalfaRep2vsXJDY1_shared_123356
alfalfaRep2vsXJDY1_shared_1233799,alfalfaRep2vsXJDY1_shared_1233799
alfalfaRep2vsXJDY1_shared_1234189,alfalfaRep2vsXJDY1_shared_1234189
alfalfaRep2vsXJDY1_shared_1235118,alfalfaRep2vsXJDY1_shared_1235118
alfalfaRep2vsXJDY1_shared_1235975,alfalfaRep2vsXJDY1_shared_1235975
alfalfaRep2vsXJDY1_shared_1236863,alfalfaRep2vsXJDY1_shared_1236863
alfalfaRep2vsXJDY1_shared_1237933,alfalfaRep2vsXJDY1_shared_1237933
alfalfaRep2vsXJDY1_shared_1237971,alfalfaRep2vsXJDY1_shared_1237971
alfalfaRep2vsXJDY1_shared_1238373,alfalfaRep2vsXJDY1_shared_1238373
alfalfaRep2vsXJDY1_shared_1239911,alfalfaRep2vsXJDY1_shared_1239911
alfalfaRep2vsXJDY1_shared_1240293,alfalfaRep2vsXJDY1_shared_1240293
alfalfaRep2vsXJDY1_shared_1241358,alfalfaRep2vsXJDY1_shared_1241358
alfalfaRep2vsXJDY1_shared_1242902,alfalfaRep2vsXJDY1_shared_1242902
alfalfaRep2vsXJDY1_shared_124379,alfalfaRep2vsXJDY1_shared_124379
alfalfaRep2vsXJDY1_shared_1244820,alfalfaRep2vsXJDY1_shared_1244820
alfalfaRep2vsXJDY1_shared_1245587,alfalfaRep2vsXJDY1_shared_1245587
alfalfaRep2vsXJDY1_shared_124668,alfalfaRep2vsXJDY1_shared_124668
alfalfaRep2vsXJDY1_shared_1246767,alfalfaRep2vsXJDY1_shared_1246767
alfalfaRep2vsXJDY1_shared_1248006,alfalfaRep2vsXJDY1_shared_1248006
alfalfaRep2vsXJDY1_shared_1249633,alfalfaRep2vsXJDY1_shared_1249633
alfalfaRep2vsXJDY1_shared_1251819,alfalfaRep2vsXJDY1_shared_1251819
alfalfaRep2vsXJDY1_shared_1253057,alfalfaRep2vsXJDY1_shared_1253057
alfalfaRep2vsXJDY1_shared_1253792,alfalfaRep2vsXJDY1_shared_1253792
alfalfaRep2vsXJDY1_shared_1254379,alfalfaRep2vsXJDY1_shared_1254379
alfalfaRep2vsXJDY1_shared_1255232,alfalfaRep2vsXJDY1_shared_1255232
alfalfaRep2vsXJDY1_shared_1255461,alfalfaRep2vsXJDY1_shared_1255461
alfalfaRep2vsXJDY1_shared_1257735,alfalfaRep2vsXJDY1_shared_1257735
alfalfaRep2vsXJDY1_shared_1257975,alfalfaRep2vsXJDY1_shared_1257975
alfalfaRep2vsXJDY1_shared_1258860,alfalfaRep2vsXJDY1_shared_1258860
alfalfaRep2vsXJDY1_shared_1259498,alfalfaRep2vsXJDY1_shared_1259498
alfalfaRep2vsXJDY1_shared_125972,alfalfaRep2vsXJDY1_shared_125972
alfalfaRep2vsXJDY1_shared_1260650,alfalfaRep2vsXJDY1_shared_1260650
alfalfaRep2vsXJDY1_shared_1262057,alfalfaRep2vsXJDY1_shared_1262057
alfalfaRep2vsXJDY1_shared_1263012,alfalfaRep2vsXJDY1_shared_1263012
alfalfaRep2vsXJDY1_shared_1263470,alfalfaRep2vsXJDY1_shared_1263470
alfalfaRep2vsXJDY1_shared_1264526,alfalfaRep2vsXJDY1_shared_1264526
alfalfaRep2vsXJDY1_shared_1265354,alfalfaRep2vsXJDY1_shared_1265354
alfalfaRep2vsXJDY1_shared_1266465,alfalfaRep2vsXJDY1_shared_1266465
alfalfaRep2vsXJDY1_shared_1266688,alfalfaRep2vsXJDY1_shared_1266688
alfalfaRep2vsXJDY1_shared_1267452,alfalfaRep2vsXJDY1_shared_1267452
alfalfaRep2vsXJDY1_shared_1268553,alfalfaRep2vsXJDY1_shared_1268553
alfalfaRep2vsXJDY1_shared_1270277,alfalfaRep2vsXJDY1_shared_1270277
alfalfaRep2vsXJDY1_shared_1271107,alfalfaRep2vsXJDY1_shared_1271107
alfalfaRep2vsXJDY1_shared_1271466,alfalfaRep2vsXJDY1_shared_1271466
alfalfaRep2vsXJDY1_shared_1272577,alfalfaRep2vsXJDY1_shared_1272577
alfalfaRep2vsXJDY1_shared_1273094,alfalfaRep2vsXJDY1_shared_1273094
alfalfaRep2vsXJDY1_shared_1273992,alfalfaRep2vsXJDY1_shared_1273992
alfalfaRep2vsXJDY1_shared_1274482,alfalfaRep2vsXJDY1_shared_1274482
alfalfaRep2vsXJDY1_shared_1274761,alfalfaRep2vsXJDY1_shared_1274761
alfalfaRep2vsXJDY1_shared_1275244,alfalfaRep2vsXJDY1_shared_1275244
alfalfaRep2vsXJDY1_shared_1276001,alfalfaRep2vsXJDY1_shared_1276001
alfalfaRep2vsXJDY1_shared_1278427,alfalfaRep2vsXJDY1_shared_1278427
alfalfaRep2vsXJDY1_shared_1279536,alfalfaRep2vsXJDY1_shared_1279536
alfalfaRep2vsXJDY1_shared_1280086,alfalfaRep2vsXJDY1_shared_1280086
alfalfaRep2vsXJDY1_shared_128079,alfalfaRep2vsXJDY1_shared_128079
alfalfaRep2vsXJDY1_shared_1281511,alfalfaRep2vsXJDY1_shared_1281511
alfalfaRep2vsXJDY1_shared_1281733,alfalfaRep2vsXJDY1_shared_1281733
alfalfaRep2vsXJDY1_shared_1283000,alfalfaRep2vsXJDY1_shared_1283000
alfalfaRep2vsXJDY1_shared_1283427,alfalfaRep2vsXJDY1_shared_1283427
alfalfaRep2vsXJDY1_shared_1283791,alfalfaRep2vsXJDY1_shared_1283791
alfalfaRep2vsXJDY1_shared_1284569,alfalfaRep2vsXJDY1_shared_1284569
alfalfaRep2vsXJDY1_shared_1284814,alfalfaRep2vsXJDY1_shared_1284814
alfalfaRep2vsXJDY1_shared_1285448,alfalfaRep2vsXJDY1_shared_1285448
alfalfaRep2vsXJDY1_shared_1285823,alfalfaRep2vsXJDY1_shared_1285823
alfalfaRep2vsXJDY1_shared_1286118,alfalfaRep2vsXJDY1_shared_1286118
alfalfaRep2vsXJDY1_shared_128640,alfalfaRep2vsXJDY1_shared_128640
alfalfaRep2vsXJDY1_shared_1287160,alfalfaRep2vsXJDY1_shared_1287160
alfalfaRep2vsXJDY1_shared_1288438,alfalfaRep2vsXJDY1_shared_1288438
alfalfaRep2vsXJDY1_shared_12888,alfalfaRep2vsXJDY1_shared_12888
alfalfaRep2vsXJDY1_shared_1288970,alfalfaRep2vsXJDY1_shared_1288970
alfalfaRep2vsXJDY1_shared_1289962,alfalfaRep2vsXJDY1_shared_1289962
alfalfaRep2vsXJDY1_shared_1290438,alfalfaRep2vsXJDY1_shared_1290438
alfalfaRep2vsXJDY1_shared_1291236,alfalfaRep2vsXJDY1_shared_1291236
alfalfaRep2vsXJDY1_shared_1291830,alfalfaRep2vsXJDY1_shared_1291830
alfalfaRep2vsXJDY1_shared_129218,alfalfaRep2vsXJDY1_shared_129218
alfalfaRep2vsXJDY1_shared_1292790,alfalfaRep2vsXJDY1_shared_1292790
alfalfaRep2vsXJDY1_shared_1293529,alfalfaRep2vsXJDY1_shared_1293529
alfalfaRep2vsXJDY1_shared_1293622,alfalfaRep2vsXJDY1_shared_1293622
alfalfaRep2vsXJDY1_shared_1294869,alfalfaRep2vsXJDY1_shared_1294869
alfalfaRep2vsXJDY1_shared_1295841,alfalfaRep2vsXJDY1_shared_1295841
alfalfaRep2vsXJDY1_shared_1297019,alfalfaRep2vsXJDY1_shared_1297019
alfalfaRep2vsXJDY1_shared_1297251,alfalfaRep2vsXJDY1_shared_1297251
alfalfaRep2vsXJDY1_shared_1297287,alfalfaRep2vsXJDY1_shared_1297287
alfalfaRep2vsXJDY1_shared_1297461,alfalfaRep2vsXJDY1_shared_1297461
alfalfaRep2vsXJDY1_shared_1298567,alfalfaRep2vsXJDY1_shared_1298567
alfalfaRep2vsXJDY1_shared_1299418,alfalfaRep2vsXJDY1_shared_1299418
alfalfaRep2vsXJDY1_shared_1300346,alfalfaRep2vsXJDY1_shared_1300346
alfalfaRep2vsXJDY1_shared_1300762,alfalfaRep2vsXJDY1_shared_1300762
alfalfaRep2vsXJDY1_shared_1302897,alfalfaRep2vsXJDY1_shared_1302897
alfalfaRep2vsXJDY1_shared_1303276,alfalfaRep2vsXJDY1_shared_1303276
alfalfaRep2vsXJDY1_shared_1303853,alfalfaRep2vsXJDY1_shared_1303853
alfalfaRep2vsXJDY1_shared_1304157,alfalfaRep2vsXJDY1_shared_1304157
alfalfaRep2vsXJDY1_shared_1305661,alfalfaRep2vsXJDY1_shared_1305661
alfalfaRep2vsXJDY1_shared_130630,alfalfaRep2vsXJDY1_shared_130630
alfalfaRep2vsXJDY1_shared_1306486,alfalfaRep2vsXJDY1_shared_1306486
alfalfaRep2vsXJDY1_shared_1307,alfalfaRep2vsXJDY1_shared_1307
alfalfaRep2vsXJDY1_shared_1307052,alfalfaRep2vsXJDY1_shared_1307052
alfalfaRep2vsXJDY1_shared_1307174,alfalfaRep2vsXJDY1_shared_1307174
alfalfaRep2vsXJDY1_shared_1307239,alfalfaRep2vsXJDY1_shared_1307239
alfalfaRep2vsXJDY1_shared_1307377,alfalfaRep2vsXJDY1_shared_1307377
alfalfaRep2vsXJDY1_shared_1308274,alfalfaRep2vsXJDY1_shared_1308274
alfalfaRep2vsXJDY1_shared_1309014,alfalfaRep2vsXJDY1_shared_1309014
alfalfaRep2vsXJDY1_shared_1309654,alfalfaRep2vsXJDY1_shared_1309654
alfalfaRep2vsXJDY1_shared_1310853,alfalfaRep2vsXJDY1_shared_1310853
alfalfaRep2vsXJDY1_shared_1311630,alfalfaRep2vsXJDY1_shared_1311630
alfalfaRep2vsXJDY1_shared_1312824,alfalfaRep2vsXJDY1_shared_1312824
alfalfaRep2vsXJDY1_shared_131286,alfalfaRep2vsXJDY1_shared_131286
alfalfaRep2vsXJDY1_shared_1315286,alfalfaRep2vsXJDY1_shared_1315286
alfalfaRep2vsXJDY1_shared_1316020,alfalfaRep2vsXJDY1_shared_1316020
alfalfaRep2vsXJDY1_shared_1317753,alfalfaRep2vsXJDY1_shared_1317753
alfalfaRep2vsXJDY1_shared_1317927,alfalfaRep2vsXJDY1_shared_1317927
alfalfaRep2vsXJDY1_shared_1318324,alfalfaRep2vsXJDY1_shared_1318324
alfalfaRep2vsXJDY1_shared_1319056,alfalfaRep2vsXJDY1_shared_1319056
alfalfaRep2vsXJDY1_shared_1319134,alfalfaRep2vsXJDY1_shared_1319134
alfalfaRep2vsXJDY1_shared_132080,alfalfaRep2vsXJDY1_shared_132080
alfalfaRep2vsXJDY1_shared_1321166,alfalfaRep2vsXJDY1_shared_1321166
alfalfaRep2vsXJDY1_shared_1321653,alfalfaRep2vsXJDY1_shared_1321653
alfalfaRep2vsXJDY1_shared_1322597,alfalfaRep2vsXJDY1_shared_1322597
alfalfaRep2vsXJDY1_shared_1322986,alfalfaRep2vsXJDY1_shared_1322986
alfalfaRep2vsXJDY1_shared_1323731,alfalfaRep2vsXJDY1_shared_1323731
alfalfaRep2vsXJDY1_shared_1324054,alfalfaRep2vsXJDY1_shared_1324054
alfalfaRep2vsXJDY1_shared_1325250,alfalfaRep2vsXJDY1_shared_1325250
alfalfaRep2vsXJDY1_shared_1326062,alfalfaRep2vsXJDY1_shared_1326062
alfalfaRep2vsXJDY1_shared_1326341,alfalfaRep2vsXJDY1_shared_1326341
alfalfaRep2vsXJDY1_shared_1327877,alfalfaRep2vsXJDY1_shared_1327877
alfalfaRep2vsXJDY1_shared_1328270,alfalfaRep2vsXJDY1_shared_1328270
alfalfaRep2vsXJDY1_shared_132861,alfalfaRep2vsXJDY1_shared_132861
alfalfaRep2vsXJDY1_shared_1329048,alfalfaRep2vsXJDY1_shared_1329048
alfalfaRep2vsXJDY1_shared_1330323,alfalfaRep2vsXJDY1_shared_1330323
alfalfaRep2vsXJDY1_shared_1331514,alfalfaRep2vsXJDY1_shared_1331514
alfalfaRep2vsXJDY1_shared_1332030,alfalfaRep2vsXJDY1_shared_1332030
alfalfaRep2vsXJDY1_shared_1332481,alfalfaRep2vsXJDY1_shared_1332481
alfalfaRep2vsXJDY1_shared_1332994,alfalfaRep2vsXJDY1_shared_1332994
alfalfaRep2vsXJDY1_shared_1334867,alfalfaRep2vsXJDY1_shared_1334867
alfalfaRep2vsXJDY1_shared_1336905,alfalfaRep2vsXJDY1_shared_1336905
alfalfaRep2vsXJDY1_shared_1337653,alfalfaRep2vsXJDY1_shared_1337653
alfalfaRep2vsXJDY1_shared_1339487,alfalfaRep2vsXJDY1_shared_1339487
alfalfaRep2vsXJDY1_shared_133994,alfalfaRep2vsXJDY1_shared_133994
alfalfaRep2vsXJDY1_shared_1339954,alfalfaRep2vsXJDY1_shared_1339954
alfalfaRep2vsXJDY1_shared_1341492,alfalfaRep2vsXJDY1_shared_1341492
alfalfaRep2vsXJDY1_shared_1342108,alfalfaRep2vsXJDY1_shared_1342108
alfalfaRep2vsXJDY1_shared_1342484,alfalfaRep2vsXJDY1_shared_1342484
alfalfaRep2vsXJDY1_shared_1342974,alfalfaRep2vsXJDY1_shared_1342974
alfalfaRep2vsXJDY1_shared_1343366,alfalfaRep2vsXJDY1_shared_1343366
alfalfaRep2vsXJDY1_shared_134370,alfalfaRep2vsXJDY1_shared_134370
alfalfaRep2vsXJDY1_shared_1344348,alfalfaRep2vsXJDY1_shared_1344348
alfalfaRep2vsXJDY1_shared_1345379,alfalfaRep2vsXJDY1_shared_1345379
alfalfaRep2vsXJDY1_shared_1345936,alfalfaRep2vsXJDY1_shared_1345936
alfalfaRep2vsXJDY1_shared_1348098,alfalfaRep2vsXJDY1_shared_1348098
alfalfaRep2vsXJDY1_shared_134875,alfalfaRep2vsXJDY1_shared_134875
alfalfaRep2vsXJDY1_shared_1348920,alfalfaRep2vsXJDY1_shared_1348920
alfalfaRep2vsXJDY1_shared_1349544,alfalfaRep2vsXJDY1_shared_1349544
alfalfaRep2vsXJDY1_shared_135021,alfalfaRep2vsXJDY1_shared_135021
alfalfaRep2vsXJDY1_shared_1350790,alfalfaRep2vsXJDY1_shared_1350790
alfalfaRep2vsXJDY1_shared_1351184,alfalfaRep2vsXJDY1_shared_1351184
alfalfaRep2vsXJDY1_shared_1352850,alfalfaRep2vsXJDY1_shared_1352850
alfalfaRep2vsXJDY1_shared_1355313,alfalfaRep2vsXJDY1_shared_1355313
alfalfaRep2vsXJDY1_shared_1356161,alfalfaRep2vsXJDY1_shared_1356161
alfalfaRep2vsXJDY1_shared_1356516,alfalfaRep2vsXJDY1_shared_1356516
alfalfaRep2vsXJDY1_shared_1357886,alfalfaRep2vsXJDY1_shared_1357886
alfalfaRep2vsXJDY1_shared_1359044,alfalfaRep2vsXJDY1_shared_1359044
alfalfaRep2vsXJDY1_shared_135951,alfalfaRep2vsXJDY1_shared_135951
alfalfaRep2vsXJDY1_shared_1359630,alfalfaRep2vsXJDY1_shared_1359630
alfalfaRep2vsXJDY1_shared_1361771,alfalfaRep2vsXJDY1_shared_1361771
alfalfaRep2vsXJDY1_shared_1362038,alfalfaRep2vsXJDY1_shared_1362038
alfalfaRep2vsXJDY1_shared_1362824,alfalfaRep2vsXJDY1_shared_1362824
alfalfaRep2vsXJDY1_shared_1363216,alfalfaRep2vsXJDY1_shared_1363216
alfalfaRep2vsXJDY1_shared_1363769,alfalfaRep2vsXJDY1_shared_1363769
alfalfaRep2vsXJDY1_shared_1364412,alfalfaRep2vsXJDY1_shared_1364412
alfalfaRep2vsXJDY1_shared_1365197,alfalfaRep2vsXJDY1_shared_1365197
alfalfaRep2vsXJDY1_shared_1365748,alfalfaRep2vsXJDY1_shared_1365748
alfalfaRep2vsXJDY1_shared_1366288,alfalfaRep2vsXJDY1_shared_1366288
alfalfaRep2vsXJDY1_shared_1367201,alfalfaRep2vsXJDY1_shared_1367201
alfalfaRep2vsXJDY1_shared_1367742,alfalfaRep2vsXJDY1_shared_1367742
alfalfaRep2vsXJDY1_shared_1367974,alfalfaRep2vsXJDY1_shared_1367974
alfalfaRep2vsXJDY1_shared_1368898,alfalfaRep2vsXJDY1_shared_1368898
alfalfaRep2vsXJDY1_shared_137007,alfalfaRep2vsXJDY1_shared_137007
alfalfaRep2vsXJDY1_shared_1370215,alfalfaRep2vsXJDY1_shared_1370215
alfalfaRep2vsXJDY1_shared_1371031,alfalfaRep2vsXJDY1_shared_1371031
alfalfaRep2vsXJDY1_shared_1371765,alfalfaRep2vsXJDY1_shared_1371765
alfalfaRep2vsXJDY1_shared_1373068,alfalfaRep2vsXJDY1_shared_1373068
alfalfaRep2vsXJDY1_shared_1373353,alfalfaRep2vsXJDY1_shared_1373353
alfalfaRep2vsXJDY1_shared_1373782,alfalfaRep2vsXJDY1_shared_1373782
alfalfaRep2vsXJDY1_shared_1374366,alfalfaRep2vsXJDY1_shared_1374366
alfalfaRep2vsXJDY1_shared_1375412,alfalfaRep2vsXJDY1_shared_1375412
alfalfaRep2vsXJDY1_shared_1376256,alfalfaRep2vsXJDY1_shared_1376256
alfalfaRep2vsXJDY1_shared_1376835,alfalfaRep2vsXJDY1_shared_1376835
alfalfaRep2vsXJDY1_shared_1377917,alfalfaRep2vsXJDY1_shared_1377917
alfalfaRep2vsXJDY1_shared_1378510,alfalfaRep2vsXJDY1_shared_1378510
alfalfaRep2vsXJDY1_shared_1380104,alfalfaRep2vsXJDY1_shared_1380104
alfalfaRep2vsXJDY1_shared_1381057,alfalfaRep2vsXJDY1_shared_1381057
alfalfaRep2vsXJDY1_shared_1381977,alfalfaRep2vsXJDY1_shared_1381977
alfalfaRep2vsXJDY1_shared_1382232,alfalfaRep2vsXJDY1_shared_1382232
alfalfaRep2vsXJDY1_shared_1382679,alfalfaRep2vsXJDY1_shared_1382679
alfalfaRep2vsXJDY1_shared_1383808,alfalfaRep2vsXJDY1_shared_1383808
alfalfaRep2vsXJDY1_shared_1384173,alfalfaRep2vsXJDY1_shared_1384173
alfalfaRep2vsXJDY1_shared_1384734,alfalfaRep2vsXJDY1_shared_1384734
alfalfaRep2vsXJDY1_shared_1385926,alfalfaRep2vsXJDY1_shared_1385926
alfalfaRep2vsXJDY1_shared_1386114,alfalfaRep2vsXJDY1_shared_1386114
alfalfaRep2vsXJDY1_shared_1386732,alfalfaRep2vsXJDY1_shared_1386732
alfalfaRep2vsXJDY1_shared_1388167,alfalfaRep2vsXJDY1_shared_1388167
alfalfaRep2vsXJDY1_shared_1389406,alfalfaRep2vsXJDY1_shared_1389406
alfalfaRep2vsXJDY1_shared_1389806,alfalfaRep2vsXJDY1_shared_1389806
alfalfaRep2vsXJDY1_shared_1390407,alfalfaRep2vsXJDY1_shared_1390407
alfalfaRep2vsXJDY1_shared_1390820,alfalfaRep2vsXJDY1_shared_1390820
alfalfaRep2vsXJDY1_shared_1392125,alfalfaRep2vsXJDY1_shared_1392125
alfalfaRep2vsXJDY1_shared_1393246,alfalfaRep2vsXJDY1_shared_1393246
alfalfaRep2vsXJDY1_shared_1394170,alfalfaRep2vsXJDY1_shared_1394170
alfalfaRep2vsXJDY1_shared_1395177,alfalfaRep2vsXJDY1_shared_1395177
alfalfaRep2vsXJDY1_shared_1396012,alfalfaRep2vsXJDY1_shared_1396012
alfalfaRep2vsXJDY1_shared_1396348,alfalfaRep2vsXJDY1_shared_1396348
alfalfaRep2vsXJDY1_shared_1396737,alfalfaRep2vsXJDY1_shared_1396737
alfalfaRep2vsXJDY1_shared_1397424,alfalfaRep2vsXJDY1_shared_1397424
alfalfaRep2vsXJDY1_shared_1397681,alfalfaRep2vsXJDY1_shared_1397681
alfalfaRep2vsXJDY1_shared_139838,alfalfaRep2vsXJDY1_shared_139838
alfalfaRep2vsXJDY1_shared_1398542,alfalfaRep2vsXJDY1_shared_1398542
alfalfaRep2vsXJDY1_shared_1398960,alfalfaRep2vsXJDY1_shared_1398960
alfalfaRep2vsXJDY1_shared_1400363,alfalfaRep2vsXJDY1_shared_1400363
alfalfaRep2vsXJDY1_shared_140040,alfalfaRep2vsXJDY1_shared_140040
alfalfaRep2vsXJDY1_shared_1400740,alfalfaRep2vsXJDY1_shared_1400740
alfalfaRep2vsXJDY1_shared_1401615,alfalfaRep2vsXJDY1_shared_1401615
alfalfaRep2vsXJDY1_shared_1403205,alfalfaRep2vsXJDY1_shared_1403205
alfalfaRep2vsXJDY1_shared_1403582,alfalfaRep2vsXJDY1_shared_1403582
alfalfaRep2vsXJDY1_shared_1404276,alfalfaRep2vsXJDY1_shared_1404276
alfalfaRep2vsXJDY1_shared_1404335,alfalfaRep2vsXJDY1_shared_1404335
alfalfaRep2vsXJDY1_shared_1405299,alfalfaRep2vsXJDY1_shared_1405299
alfalfaRep2vsXJDY1_shared_1405594,alfalfaRep2vsXJDY1_shared_1405594
alfalfaRep2vsXJDY1_shared_1406240,alfalfaRep2vsXJDY1_shared_1406240
alfalfaRep2vsXJDY1_shared_1406423,alfalfaRep2vsXJDY1_shared_1406423
alfalfaRep2vsXJDY1_shared_1406720,alfalfaRep2vsXJDY1_shared_1406720
alfalfaRep2vsXJDY1_shared_1408362,alfalfaRep2vsXJDY1_shared_1408362
alfalfaRep2vsXJDY1_shared_1409011,alfalfaRep2vsXJDY1_shared_1409011
alfalfaRep2vsXJDY1_shared_1410717,alfalfaRep2vsXJDY1_shared_1410717
alfalfaRep2vsXJDY1_shared_141100,alfalfaRep2vsXJDY1_shared_141100
alfalfaRep2vsXJDY1_shared_1412362,alfalfaRep2vsXJDY1_shared_1412362
alfalfaRep2vsXJDY1_shared_1413100,alfalfaRep2vsXJDY1_shared_1413100
alfalfaRep2vsXJDY1_shared_1413754,alfalfaRep2vsXJDY1_shared_1413754
alfalfaRep2vsXJDY1_shared_1414848,alfalfaRep2vsXJDY1_shared_1414848
alfalfaRep2vsXJDY1_shared_141554,alfalfaRep2vsXJDY1_shared_141554
alfalfaRep2vsXJDY1_shared_1416653,alfalfaRep2vsXJDY1_shared_1416653
alfalfaRep2vsXJDY1_shared_1417581,alfalfaRep2vsXJDY1_shared_1417581
alfalfaRep2vsXJDY1_shared_1418087,alfalfaRep2vsXJDY1_shared_1418087
alfalfaRep2vsXJDY1_shared_1420297,alfalfaRep2vsXJDY1_shared_1420297
alfalfaRep2vsXJDY1_shared_1421293,alfalfaRep2vsXJDY1_shared_1421293
alfalfaRep2vsXJDY1_shared_1421586,alfalfaRep2vsXJDY1_shared_1421586
alfalfaRep2vsXJDY1_shared_1422068,alfalfaRep2vsXJDY1_shared_1422068
alfalfaRep2vsXJDY1_shared_1423056,alfalfaRep2vsXJDY1_shared_1423056
alfalfaRep2vsXJDY1_shared_1424223,alfalfaRep2vsXJDY1_shared_1424223
alfalfaRep2vsXJDY1_shared_1424483,alfalfaRep2vsXJDY1_shared_1424483
alfalfaRep2vsXJDY1_shared_1425782,alfalfaRep2vsXJDY1_shared_1425782
alfalfaRep2vsXJDY1_shared_1426136,alfalfaRep2vsXJDY1_shared_1426136
alfalfaRep2vsXJDY1_shared_1426496,alfalfaRep2vsXJDY1_shared_1426496
alfalfaRep2vsXJDY1_shared_1427052,alfalfaRep2vsXJDY1_shared_1427052
alfalfaRep2vsXJDY1_shared_1427640,alfalfaRep2vsXJDY1_shared_1427640
alfalfaRep2vsXJDY1_shared_1428485,alfalfaRep2vsXJDY1_shared_1428485
alfalfaRep2vsXJDY1_shared_1430297,alfalfaRep2vsXJDY1_shared_1430297
alfalfaRep2vsXJDY1_shared_1430676,alfalfaRep2vsXJDY1_shared_1430676
alfalfaRep2vsXJDY1_shared_1430939,alfalfaRep2vsXJDY1_shared_1430939
alfalfaRep2vsXJDY1_shared_1432068,alfalfaRep2vsXJDY1_shared_1432068
alfalfaRep2vsXJDY1_shared_1432172,alfalfaRep2vsXJDY1_shared_1432172
alfalfaRep2vsXJDY1_shared_1433136,alfalfaRep2vsXJDY1_shared_1433136
alfalfaRep2vsXJDY1_shared_1434682,alfalfaRep2vsXJDY1_shared_1434682
alfalfaRep2vsXJDY1_shared_1434883,alfalfaRep2vsXJDY1_shared_1434883
alfalfaRep2vsXJDY1_shared_1435094,alfalfaRep2vsXJDY1_shared_1435094
alfalfaRep2vsXJDY1_shared_1435566,alfalfaRep2vsXJDY1_shared_1435566
alfalfaRep2vsXJDY1_shared_143590,alfalfaRep2vsXJDY1_shared_143590
alfalfaRep2vsXJDY1_shared_1436483,alfalfaRep2vsXJDY1_shared_1436483
alfalfaRep2vsXJDY1_shared_1437321,alfalfaRep2vsXJDY1_shared_1437321
alfalfaRep2vsXJDY1_shared_1437797,alfalfaRep2vsXJDY1_shared_1437797
alfalfaRep2vsXJDY1_shared_1438834,alfalfaRep2vsXJDY1_shared_1438834
alfalfaRep2vsXJDY1_shared_1439446,alfalfaRep2vsXJDY1_shared_1439446
alfalfaRep2vsXJDY1_shared_1439888,alfalfaRep2vsXJDY1_shared_1439888
alfalfaRep2vsXJDY1_shared_1439996,alfalfaRep2vsXJDY1_shared_1439996
alfalfaRep2vsXJDY1_shared_14402,alfalfaRep2vsXJDY1_shared_14402
alfalfaRep2vsXJDY1_shared_1440584,alfalfaRep2vsXJDY1_shared_1440584
alfalfaRep2vsXJDY1_shared_1442128,alfalfaRep2vsXJDY1_shared_1442128
alfalfaRep2vsXJDY1_shared_1442974,alfalfaRep2vsXJDY1_shared_1442974
alfalfaRep2vsXJDY1_shared_144350,alfalfaRep2vsXJDY1_shared_144350
alfalfaRep2vsXJDY1_shared_1444119,alfalfaRep2vsXJDY1_shared_1444119
alfalfaRep2vsXJDY1_shared_1444505,alfalfaRep2vsXJDY1_shared_1444505
alfalfaRep2vsXJDY1_shared_1444662,alfalfaRep2vsXJDY1_shared_1444662
alfalfaRep2vsXJDY1_shared_1445775,alfalfaRep2vsXJDY1_shared_1445775
alfalfaRep2vsXJDY1_shared_1446115,alfalfaRep2vsXJDY1_shared_1446115
alfalfaRep2vsXJDY1_shared_1446583,alfalfaRep2vsXJDY1_shared_1446583
alfalfaRep2vsXJDY1_shared_1447263,alfalfaRep2vsXJDY1_shared_1447263
alfalfaRep2vsXJDY1_shared_1448058,alfalfaRep2vsXJDY1_shared_1448058
alfalfaRep2vsXJDY1_shared_1448613,alfalfaRep2vsXJDY1_shared_1448613
alfalfaRep2vsXJDY1_shared_1448775,alfalfaRep2vsXJDY1_shared_1448775
alfalfaRep2vsXJDY1_shared_1451071,alfalfaRep2vsXJDY1_shared_1451071
alfalfaRep2vsXJDY1_shared_1451695,alfalfaRep2vsXJDY1_shared_1451695
alfalfaRep2vsXJDY1_shared_1452536,alfalfaRep2vsXJDY1_shared_1452536
alfalfaRep2vsXJDY1_shared_1453549,alfalfaRep2vsXJDY1_shared_1453549
